(0.1, 0.05), (0.9583333333333334, 0.9068100358422939)
(0.1, 0.1), (0.9581749049429658, 0.9064748201438849)
(0.1, 0.15), (0.9581749049429658, 0.9064748201438849)
(0.1, 0.2), (0.9612403100775194, 0.9117647058823529)
(0.1, 0.25), (0.9760765550239234, 1.0)
(0.1, 0.3), (0.9760765550239234, 1.0)
(0.1, 0.35), (0.9760765550239234, 1.0)
(0.1, 0.4), (0.9760765550239234, 1.0)
(0.1, 0.45), (0.9760765550239234, 1.0)
(0.1, 0.5), (0.9760765550239234, 1.0)
(0.1, 0.55), (0.9760765550239234, 1.0)
(0.1, 0.6), (0.9760765550239234, 1.0)
(0.1, 0.65), (0.9760765550239234, 1.0)
(0.1, 0.7), (0.9760765550239234, 1.0)
(0.1, 0.75), (0.9760765550239234, 1.0)
(0.1, 0.8), (0.9760765550239234, 1.0)
(0.1, 0.85), (0.9760765550239234, 1.0)
(0.1, 0.9), (0.9760765550239234, 1.0)
(0.1, 0.95), (0.9760765550239234, 1.0)
(0.15, 0.0), (0.9728506787330317, 0.4853273137697517)
(0.15, 0.05), (0.9583333333333334, 0.9068100358422939)
(0.15, 0.1), (0.9581749049429658, 0.9064748201438849)
(0.15, 0.15), (0.9581749049429658, 0.9064748201438849)
(0.15, 0.2), (0.9612403100775194, 0.9117647058823529)
(0.15, 0.25), (0.9760765550239234, 1.0)
(0.15, 0.3), (0.9760765550239234, 1.0)
(0.15, 0.35), (0.9760765550239234, 1.0)
(0.15, 0.4), (0.9760765550239234, 1.0)
(0.15, 0.45), (0.9760765550239234, 1.0)
(0.15, 0.5), (0.9760765550239234, 1.0)
(0.15, 0.55), (0.9760765550239234, 1.0)
(0.15, 0.6), (0.9760765550239234, 1.0)
(0.15, 0.65), (0.9760765550239234, 1.0)
(0.15, 0.7), (0.9760765550239234, 1.0)
(0.15, 0.75), (0.9760765550239234, 1.0)
(0.15, 0.8), (0.9760765550239234, 1.0)
(0.15, 0.85), (0.9760765550239234, 1.0)
(0.15, 0.9), (0.9760765550239234, 1.0)
(0.15, 0.95), (0.9760765550239234, 1.0)
(0.2, 0.0), (0.9728506787330317, 0.4853273137697517)
(0.2, 0.05), (0.9583333333333334, 0.900355871886121)
(0.2, 0.1), (0.9581749049429658, 0.9)
(0.2, 0.15), (0.9581749049429658, 0.9)
(0.2, 0.2), (0.9613899613899614, 0.9120879120879121)
(0.2, 0.25), (0.9653679653679653, 0.948936170212766)
(0.2, 0.3), (0.9650655021834061, 0.9567099567099567)
(0.2, 0.35), (0.9605263157894737, 0.9563318777292577)
(0.2, 0.4), (0.960352422907489, 0.956140350877193)
(0.2, 0.45), (0.9726027397260274, 0.9815668202764977)
(0.2, 0.5), (0.9624413145539906, 0.9808612440191388)
(0.2, 0.55), (0.9624413145539906, 0.9808612440191388)
(0.2, 0.6), (0.9624413145539906, 0.9808612440191388)
(0.2, 0.65), (0.966824644549763, 0.9902912621359223)
(0.2, 0.7), (0.966824644549763, 0.9902912621359223)
(0.2, 0.75), (0.966824644549763, 0.9902912621359223)
(0.2, 0.8), (0.966824644549763, 0.9902912621359223)
(0.2, 0.85), (0.966824644549763, 0.9902912621359223)
(0.2, 0.9), (0.966824644549763, 0.9902912621359223)
(0.2, 0.95), (0.966824644549763, 0.9902912621359223)
(0.25, 0.0), (0.9772727272727273, 0.48314606741573035)
(0.25, 0.05), (0.9532374100719424, 0.7443820224719101)
(0.25, 0.1), (0.9496402877697842, 0.7586206896551724)
(0.25, 0.15), (0.9517241379310345, 0.8214285714285714)
(0.25, 0.2), (0.9553264604810997, 0.8742138364779874)
(0.25, 0.25), (0.9403508771929825, 0.881578947368421)
(0.25, 0.3), (0.9422382671480144, 0.8847457627118644)
(0.25, 0.35), (0.9201520912547528, 0.8832116788321168)
(0.25, 0.4), (0.9397590361445783, 0.8931297709923665)
(0.25, 0.45), (0.9537815126050421, 0.9116465863453815)
(0.25, 0.5), (0.9478260869565217, 0.923728813559322)
(0.25, 0.55), (0.9545454545454546, 0.9459459459459459)
(0.25, 0.6), (0.954337899543379, 0.9631336405529954)
(0.25, 0.65), (0.9539170506912442, 0.9627906976744186)
(0.25, 0.7), (0.9539170506912442, 0.9627906976744186)
(0.25, 0.75), (0.9539170506912442, 0.9627906976744186)
(0.25, 0.8), (0.9539170506912442, 0.9627906976744186)
(0.25, 0.85), (0.9539170506912442, 0.9627906976744186)
(0.25, 0.9), (0.9539170506912442, 0.9627906976744186)
(0.25, 0.95), (0.9539170506912442, 0.9627906976744186)
(0.3, 0.0), (0.9953917050691244, 0.4778761061946903)
(0.3, 0.05), (0.9743589743589743, 0.7037037037037037)
(0.3, 0.1), (0.9712230215827338, 0.7377049180327869)
(0.3, 0.15), (0.9722222222222222, 0.7954545454545454)
(0.3, 0.2), (0.9761092150170648, 0.8511904761904762)
(0.3, 0.25), (0.9344827586206896, 0.8603174603174604)
(0.3, 0.3), (0.9344827586206896, 0.8603174603174604)
(0.3, 0.35), (0.9028776978417267, 0.8685121107266436)
(0.3, 0.4), (0.8964285714285715, 0.8932384341637011)
(0.3, 0.45), (0.898876404494382, 0.8888888888888888)
(0.3, 0.5), (0.9, 0.9)
(0.3, 0.55), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.6), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.65), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.7), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.75), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.8), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.85), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.9), (0.8795180722891566, 0.9319148936170213)
(0.3, 0.95), (0.8795180722891566, 0.9319148936170213)
(0.35, 0.0), (0.9953917050691244, 0.4778761061946903)
(0.35, 0.05), (0.9770992366412213, 0.649746192893401)
(0.35, 0.1), (0.974169741697417, 0.7058823529411765)
(0.35, 0.15), (0.975177304964539, 0.766016713091922)
(0.35, 0.2), (0.9790940766550522, 0.8144927536231884)
(0.35, 0.25), (0.9611307420494699, 0.8553459119496856)
(0.35, 0.3), (0.9611307420494699, 0.8553459119496856)
(0.35, 0.35), (0.9314079422382672, 0.8657718120805369)
(0.35, 0.4), (0.9236363636363636, 0.8639455782312925)
(0.35, 0.45), (0.9219330855018587, 0.8794326241134752)
(0.35, 0.5), (0.917910447761194, 0.8913043478260869)
(0.35, 0.55), (0.8931297709923665, 0.9)
(0.35, 0.6), (0.8931297709923665, 0.9)
(0.35, 0.65), (0.8931297709923665, 0.9)
(0.35, 0.7), (0.8931297709923665, 0.9)
(0.35, 0.75), (0.8931297709923665, 0.9)
(0.35, 0.8), (0.8931297709923665, 0.9)
(0.35, 0.85), (0.8931297709923665, 0.9)
(0.35, 0.9), (0.8931297709923665, 0.9)
(0.35, 0.95), (0.8931297709923665, 0.9)
(0.4, 0.0), (0.9953917050691244, 0.4778761061946903)
(0.4, 0.05), (0.984375, 0.6237623762376238)
(0.4, 0.1), (0.981203007518797, 0.6744186046511628)
(0.4, 0.15), (0.9744525547445255, 0.7158176943699732)
(0.4, 0.2), (0.9782608695652174, 0.7417582417582418)
(0.4, 0.25), (0.9679715302491103, 0.7771428571428571)
(0.4, 0.3), (0.9672727272727273, 0.7732558139534884)
(0.4, 0.35), (0.9416058394160584, 0.8012422360248447)
(0.4, 0.4), (0.9333333333333333, 0.7974683544303798)
(0.4, 0.45), (0.9333333333333333, 0.8076923076923077)
(0.4, 0.5), (0.9333333333333333, 0.8076923076923077)
(0.4, 0.55), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.6), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.65), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.7), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.75), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.8), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.85), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.9), (0.9253731343283582, 0.8051948051948052)
(0.4, 0.95), (0.9253731343283582, 0.8051948051948052)
(0.45, 0.0), (0.9953917050691244, 0.4778761061946903)
(0.45, 0.05), (0.9839357429718876, 0.5903614457831325)
(0.45, 0.1), (0.9808429118773946, 0.6464646464646465)
(0.45, 0.15), (0.9813432835820896, 0.6795865633074936)
(0.45, 0.2), (0.9854014598540146, 0.7219251336898396)
(0.45, 0.25), (0.9822064056939501, 0.7582417582417582)
(0.45, 0.3), (0.9675090252707581, 0.7613636363636364)
(0.45, 0.35), (0.9444444444444444, 0.7611940298507462)
(0.45, 0.4), (0.9405204460966543, 0.7689969604863222)
(0.45, 0.45), (0.9479553903345725, 0.7798165137614679)
(0.45, 0.5), (0.9479553903345725, 0.7798165137614679)
(0.45, 0.55), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.6), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.65), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.7), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.75), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.8), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.85), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.9), (0.9440298507462687, 0.7784615384615384)
(0.45, 0.95), (0.9440298507462687, 0.7784615384615384)
(0.5, 0.0), (1.0, 0.4692982456140351)
(0.5, 0.05), (0.9919028340080972, 0.5819477434679335)
(0.5, 0.1), (0.9807692307692307, 0.6359102244389028)
(0.5, 0.15), (0.9810606060606061, 0.6523929471032746)
(0.5, 0.2), (0.9889705882352942, 0.6915167095115681)
(0.5, 0.25), (0.989247311827957, 0.7225130890052356)
(0.5, 0.3), (0.9818840579710145, 0.7226666666666667)
(0.5, 0.35), (0.9743589743589743, 0.7189189189189189)
(0.5, 0.4), (0.9628252788104089, 0.7254901960784313)
(0.5, 0.45), (0.9589552238805971, 0.7280453257790368)
(0.5, 0.5), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.55), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.6), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.65), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.7), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.75), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.8), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.85), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.9), (0.9552238805970149, 0.7314285714285714)
(0.5, 0.95), (0.9552238805970149, 0.7314285714285714)
(0.55, 0.0), (0.9907407407407407, 0.4692982456140351)
(0.55, 0.05), (0.9839357429718876, 0.5819477434679335)
(0.55, 0.1), (0.9728682170542635, 0.6197530864197531)
(0.55, 0.15), (0.973384030418251, 0.64)
(0.55, 0.2), (0.981549815498155, 0.6785714285714286)
(0.55, 0.25), (0.9818840579710145, 0.7002583979328165)
(0.55, 0.3), (0.9744525547445255, 0.6971279373368147)
(0.55, 0.35), (0.966789667896679, 0.6931216931216931)
(0.55, 0.4), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.45), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.5), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.55), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.6), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.65), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.7), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.75), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.8), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.85), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.9), (0.9555555555555556, 0.6972972972972973)
(0.55, 0.95), (0.9555555555555556, 0.6972972972972973)
(0.6, 0.0), (1.0, 0.4692982456140351)
(0.6, 0.05), (0.9959016393442623, 0.571764705882353)
(0.6, 0.1), (0.9919678714859438, 0.592326139088729)
(0.6, 0.15), (0.9920948616600791, 0.6077481840193705)
(0.6, 0.2), (0.9961832061068703, 0.6460396039603961)
(0.6, 0.25), (0.996268656716418, 0.6708542713567839)
(0.6, 0.3), (0.9887640449438202, 0.6717557251908397)
(0.6, 0.35), (0.9810606060606061, 0.6675257731958762)
(0.6, 0.4), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.45), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.5), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.55), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.6), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.65), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.7), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.75), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.8), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.85), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.9), (0.9772727272727273, 0.6701298701298701)
(0.6, 0.95), (0.9772727272727273, 0.6701298701298701)
(0.65, 0.0), (1.0, 0.462882096069869)
(0.65, 0.05), (0.995850622406639, 0.5607476635514018)
(0.65, 0.1), (0.9958847736625515, 0.568075117370892)
(0.65, 0.15), (0.9959514170040485, 0.5829383886255924)
(0.65, 0.2), (0.996031746031746, 0.6019184652278178)
(0.65, 0.25), (0.9961240310077519, 0.6253041362530414)
(0.65, 0.3), (0.9961389961389961, 0.6292682926829268)
(0.65, 0.35), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.4), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.45), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.5), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.55), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.6), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.65), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.7), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.75), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.8), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.85), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.9), (0.9922779922779923, 0.6314496314496314)
(0.65, 0.95), (0.9922779922779923, 0.6314496314496314)
(0.7, 0.0), (1.0, 0.4596949891067538)
(0.7, 0.05), (1.0, 0.5261958997722096)
(0.7, 0.1), (1.0, 0.5331807780320366)
(0.7, 0.15), (1.0, 0.543778801843318)
(0.7, 0.2), (1.0, 0.5509259259259259)
(0.7, 0.25), (1.0, 0.5690866510538641)
(0.7, 0.3), (1.0, 0.5764705882352941)
(0.7, 0.35), (1.0, 0.5764705882352941)
(0.7, 0.4), (1.0, 0.5764705882352941)
(0.7, 0.45), (1.0, 0.5764705882352941)
(0.7, 0.5), (1.0, 0.5764705882352941)
(0.7, 0.55), (1.0, 0.5764705882352941)
(0.7, 0.6), (1.0, 0.5764705882352941)
(0.7, 0.65), (1.0, 0.5764705882352941)
(0.7, 0.7), (1.0, 0.5764705882352941)
(0.7, 0.75), (1.0, 0.5764705882352941)
(0.7, 0.8), (1.0, 0.5764705882352941)
(0.7, 0.85), (1.0, 0.5764705882352941)
(0.7, 0.9), (1.0, 0.5764705882352941)
(0.7, 0.95), (1.0, 0.5764705882352941)
(0.75, 0.0), (1.0, 0.45336225596529284)
(0.75, 0.05), (1.0, 0.509009009009009)
(0.75, 0.1), (1.0, 0.5158371040723982)
(0.75, 0.15), (1.0, 0.5261958997722096)
(0.75, 0.2), (1.0, 0.5296803652968036)
(0.75, 0.25), (1.0, 0.5296803652968036)
(0.75, 0.3), (1.0, 0.5296803652968036)
(0.75, 0.35), (1.0, 0.5296803652968036)
(0.75, 0.4), (1.0, 0.5296803652968036)
(0.75, 0.45), (1.0, 0.5296803652968036)
(0.75, 0.5), (1.0, 0.5296803652968036)
(0.75, 0.55), (1.0, 0.5296803652968036)
(0.75, 0.6), (1.0, 0.5296803652968036)
(0.75, 0.65), (1.0, 0.5296803652968036)
(0.75, 0.7), (1.0, 0.5296803652968036)
(0.75, 0.75), (1.0, 0.5296803652968036)
(0.75, 0.8), (1.0, 0.5296803652968036)
(0.75, 0.85), (1.0, 0.5296803652968036)
(0.75, 0.9), (1.0, 0.5296803652968036)
(0.75, 0.95), (1.0, 0.5296803652968036)
(0.8, 0.0), (1.0, 0.44086021505376344)
(0.8, 0.05), (1.0, 0.4470842332613391)
(0.8, 0.1), (1.0, 0.4470842332613391)
(0.8, 0.15), (1.0, 0.45021645021645024)
(0.8, 0.2), (1.0, 0.45021645021645024)
(0.8, 0.25), (1.0, 0.45021645021645024)
(0.8, 0.3), (1.0, 0.45021645021645024)
(0.8, 0.35), (1.0, 0.45021645021645024)
(0.8, 0.4), (1.0, 0.45021645021645024)
(0.8, 0.45), (1.0, 0.45021645021645024)
(0.8, 0.5), (1.0, 0.45021645021645024)
(0.8, 0.55), (1.0, 0.45021645021645024)
(0.8, 0.6), (1.0, 0.45021645021645024)
(0.8, 0.65), (1.0, 0.45021645021645024)
(0.8, 0.7), (1.0, 0.45021645021645024)
(0.8, 0.75), (1.0, 0.45021645021645024)
(0.8, 0.8), (1.0, 0.45021645021645024)
(0.8, 0.85), (1.0, 0.45021645021645024)
(0.8, 0.9), (1.0, 0.45021645021645024)
(0.8, 0.95), (1.0, 0.45021645021645024)
(0.85, 0.0), (1.0, 0.44086021505376344)
(0.85, 0.05), (1.0, 0.44396551724137934)
(0.85, 0.1), (1.0, 0.44396551724137934)
(0.85, 0.15), (1.0, 0.44396551724137934)
(0.85, 0.2), (1.0, 0.44396551724137934)
(0.85, 0.25), (1.0, 0.44396551724137934)
(0.85, 0.3), (1.0, 0.44396551724137934)
(0.85, 0.35), (1.0, 0.44396551724137934)
(0.85, 0.4), (1.0, 0.44396551724137934)
(0.85, 0.45), (1.0, 0.44396551724137934)
(0.85, 0.5), (1.0, 0.44396551724137934)
(0.85, 0.55), (1.0, 0.44396551724137934)
(0.85, 0.6), (1.0, 0.44396551724137934)
(0.85, 0.65), (1.0, 0.44396551724137934)
(0.85, 0.7), (1.0, 0.44396551724137934)
(0.85, 0.75), (1.0, 0.44396551724137934)
(0.85, 0.8), (1.0, 0.44396551724137934)
(0.85, 0.85), (1.0, 0.44396551724137934)
(0.85, 0.9), (1.0, 0.44396551724137934)
(0.85, 0.95), (1.0, 0.44396551724137934)
(0.9, 0.0), (1.0, 0.43776824034334766)
(0.9, 0.05), (1.0, 0.43776824034334766)
(0.9, 0.1), (1.0, 0.43776824034334766)
(0.9, 0.15), (1.0, 0.43776824034334766)
(0.9, 0.2), (1.0, 0.43776824034334766)
(0.9, 0.25), (1.0, 0.43776824034334766)
(0.9, 0.3), (1.0, 0.43776824034334766)
(0.9, 0.35), (1.0, 0.43776824034334766)
(0.9, 0.4), (1.0, 0.43776824034334766)
(0.9, 0.45), (1.0, 0.43776824034334766)
(0.9, 0.5), (1.0, 0.43776824034334766)
(0.9, 0.55), (1.0, 0.43776824034334766)
(0.9, 0.6), (1.0, 0.43776824034334766)
(0.9, 0.65), (1.0, 0.43776824034334766)
(0.9, 0.7), (1.0, 0.43776824034334766)
(0.9, 0.75), (1.0, 0.43776824034334766)
(0.9, 0.8), (1.0, 0.43776824034334766)
(0.9, 0.85), (1.0, 0.43776824034334766)
(0.9, 0.9), (1.0, 0.43776824034334766)
(0.9, 0.95), (1.0, 0.43776824034334766)
(0.95, 0.0), (1.0, 0.43776824034334766)
(0.95, 0.05), (1.0, 0.43776824034334766)
(0.95, 0.1), (1.0, 0.43776824034334766)
(0.95, 0.15), (1.0, 0.43776824034334766)
(0.95, 0.2), (1.0, 0.43776824034334766)
(0.95, 0.25), (1.0, 0.43776824034334766)
(0.95, 0.3), (1.0, 0.43776824034334766)
(0.95, 0.35), (1.0, 0.43776824034334766)
(0.95, 0.4), (1.0, 0.43776824034334766)
(0.95, 0.45), (1.0, 0.43776824034334766)
(0.95, 0.5), (1.0, 0.43776824034334766)
(0.95, 0.55), (1.0, 0.43776824034334766)
(0.95, 0.6), (1.0, 0.43776824034334766)
(0.95, 0.65), (1.0, 0.43776824034334766)
(0.95, 0.7), (1.0, 0.43776824034334766)
(0.95, 0.75), (1.0, 0.43776824034334766)
(0.95, 0.8), (1.0, 0.43776824034334766)
(0.95, 0.85), (1.0, 0.43776824034334766)
(0.95, 0.9), (1.0, 0.43776824034334766)
(0.95, 0.95), (1.0, 0.43776824034334766)
